timestamp,roll,pitch,yaw,timestamp_mag,mag_x,mag_y,mag_z
1.74E+15,-0.217,1.319,-35.964,1.74E+15,0.098116356,0.048421091,0.096567694
1.74E+15,-0.882,1.778,-36.356,1.74E+15,0.098539,0.051349,0.093361
1.74E+15,-1.015,1.626,-36.631,1.74E+15,0.098692526,0.051718038,0.093314021
1.74E+15,-0.859,1.994,-37.389,1.74E+15,0.098412,0.052195,0.094065
1.74E+15,-0.833,2.104,-37.511,1.74E+15,0.098593097,0.052043188,0.093293087
1.74E+15,-0.855,2.054,-37.521,1.74E+15,0.098439169,0.052680092,0.092652831
1.74E+15,-0.852,2.065,-37.52,1.74E+15,0.098251377,0.053824635,0.092380625
1.74E+15,-0.894,2.037,-37.609,1.74E+15,0.098428035,0.05332437,0.092948592
1.74E+15,-0.911,2.008,-37.619,1.74E+15,0.09823558,0.053178432,0.093270116
1.74E+15,-0.918,2.002,-37.618,1.74E+15,0.098420301,0.052542415,0.093564639
1.74E+15,-0.919,2.016,-37.624,1.74E+15,0.098049433,0.054364927,0.092092972
1.74E+15,-0.931,2.023,-37.631,1.74E+15,0.098116193,0.05340754,0.092757723
1.74E+15,-0.928,2.033,-37.675,1.74E+15,0.098356,0.053281,0.093295
1.74E+15,-0.95,1.998,-37.67,1.74E+15,0.09805779,0.053690878,0.092192585
1.74E+15,-0.928,2.055,-37.676,1.74E+15,0.098148413,0.053728699,0.092697947
1.74E+15,-0.925,2.093,-37.751,1.74E+15,0.098189,0.052918,0.093192
1.74E+15,-0.901,2.158,-38.098,1.74E+15,0.097903079,0.054642571,0.091274853
1.74E+15,-0.908,2.119,-38.213,1.74E+15,0.097642585,0.055283325,0.091480887
1.74E+15,-0.915,2.097,-38.183,1.74E+15,0.097617,0.053632,0.093123
1.74E+15,-0.907,2.14,-38.174,1.74E+15,0.09784,0.053996,0.09333
1.74E+15,-0.911,2.139,-38.175,1.74E+15,0.097807985,0.053376219,0.09416732
1.74E+15,-0.913,2.139,-38.175,1.74E+15,0.097804,0.055142,0.091187
1.74E+15,-0.922,2.124,-38.183,1.74E+15,0.097743709,0.053866609,0.093108241
1.74E+15,-0.939,2.067,-38.351,1.74E+15,0.097979682,0.054187117,0.091798435
1.74E+15,-0.942,2.031,-38.624,1.74E+15,0.097384717,0.054090941,0.093517918
1.74E+15,-1.024,1.828,-39.659,1.74E+15,0.096212,0.055262,0.092978
1.74E+15,-1.064,1.734,-40.422,1.74E+15,0.095353258,0.056250566,0.092426719
1.74E+15,-1.079,1.721,-41.33,1.74E+15,0.093778,0.05731,0.093721
1.74E+15,-1.078,1.752,-42.047,1.74E+15,0.092853805,0.058540423,0.09210937
1.74E+15,-0.987,1.982,-42.905,1.74E+15,0.091948747,0.059375136,0.09262652
1.74E+15,-0.935,2.131,-43.545,1.74E+15,0.091007658,0.060088003,0.092311124
1.74E+15,-0.932,2.154,-43.571,1.74E+15,0.091389,0.060484,0.091358
1.74E+15,-0.93,2.178,-43.571,1.74E+15,0.090846657,0.060734276,0.092046429
1.74E+15,-0.923,2.196,-43.587,1.74E+15,0.090831,0.060885,0.092054
1.74E+15,-0.987,2.075,-43.594,1.74E+15,0.090786405,0.060888394,0.09171103
1.74E+15,-0.967,2.129,-43.61,1.74E+15,0.091051208,0.060050922,0.0920861
1.74E+15,-0.952,2.174,-43.644,1.74E+15,0.090985987,0.060628012,0.092080134
1.74E+15,-1.003,2.113,-43.766,1.74E+15,0.090712986,0.06096618,0.091908365
1.74E+15,-1.007,2.113,-43.789,1.74E+15,0.091215001,0.060582714,0.0916958
1.74E+15,-0.999,2.127,-43.794,1.74E+15,0.091344,0.06043,0.091713
1.74E+15,-0.968,2.135,-43.805,1.74E+15,0.090622,0.06114,0.091997
1.74E+15,-0.944,2.205,-43.786,1.74E+15,0.090636238,0.061069234,0.091953803
1.74E+15,-0.938,2.232,-43.743,1.74E+15,0.091181884,0.06049205,0.091892009
1.74E+15,-0.932,2.278,-43.738,1.74E+15,0.090806208,0.06070566,0.092147238
1.74E+15,-0.927,2.278,-43.732,1.74E+15,0.091256382,0.060133029,0.09246683
1.74E+15,-0.947,2.252,-43.724,1.74E+15,0.091358,0.05991,0.092581
1.74E+15,-0.921,2.309,-43.725,1.74E+15,0.091823,0.059402,0.092493
1.74E+15,-0.89,2.358,-43.879,1.74E+15,0.090897831,0.060690928,0.092134713
1.74E+15,-0.871,2.365,-43.903,1.74E+15,0.091255,0.060166,0.092526
1.74E+15,-0.816,2.45,-43.876,1.74E+15,0.090351,0.061551,0.09148
1.74E+15,-0.826,2.405,-43.73,1.74E+15,0.090734234,0.060754421,0.091864147
1.74E+15,-0.828,2.446,-43.789,1.74E+15,0.090888,0.060471,0.092465
1.74E+15,-0.821,2.478,-43.809,1.74E+15,0.091151,0.060216,0.092574
1.74E+15,-0.862,2.4,-43.588,1.74E+15,0.091653558,0.059332558,0.09311409
1.74E+15,-0.867,2.441,-43.602,1.74E+15,0.091315964,0.060048407,0.092257258
1.74E+15,-0.887,2.432,-43.704,1.74E+15,0.091097,0.060578,0.092316
1.74E+15,-0.871,2.452,-43.786,1.74E+15,0.090719049,0.061167059,0.091742876
1.74E+15,-0.87,2.406,-43.794,1.74E+15,0.091428,0.059389,0.093602
1.74E+15,-0.874,2.381,-43.745,1.74E+15,0.090679745,0.060952012,0.092317307
1.74E+15,-0.889,2.347,-43.655,1.74E+15,0.090909771,0.0605502,0.09257341
1.74E+15,-0.867,2.382,-43.649,1.74E+15,0.090769,0.061145,0.091543
1.74E+15,-0.923,2.243,-43.643,1.74E+15,0.090685,0.06088,0.092559
1.74E+15,-0.91,2.252,-43.642,1.74E+15,0.090770726,0.060532373,0.091999035
1.74E+15,-0.888,2.275,-43.586,1.74E+15,0.091107281,0.059922011,0.093179933
1.74E+15,-0.949,2.116,-43.376,1.74E+15,0.090762431,0.060510052,0.092199313
1.74E+15,-0.866,2.272,-43.374,1.74E+15,0.091174563,0.059858349,0.092183055
1.74E+15,-0.857,2.258,-43.373,1.74E+15,0.09144,0.059801,0.093803
1.74E+15,-0.841,2.263,-43.347,1.74E+15,0.090978,0.060217,0.092011
1.74E+15,-0.771,2.335,-42.987,1.74E+15,0.091418728,0.059335038,0.092592114
1.74E+15,-0.759,2.332,-42.616,1.74E+15,0.091953,0.058984,0.093719
1.74E+15,-0.76,2.307,-42.324,1.74E+15,0.091862461,0.05883675,0.092301225
1.74E+15,-0.815,2.173,-42.103,1.74E+15,0.092318889,0.058614918,0.092487795
1.74E+15,-0.795,2.22,-42.205,1.74E+15,0.092389,0.057291,0.093179
1.74E+15,-0.811,2.2,-42.541,1.74E+15,0.092012604,0.058741021,0.092819938
1.74E+15,-0.786,2.262,-42.877,1.74E+15,0.09151,0.059292,0.09274
1.74E+15,-0.786,2.249,-42.908,1.74E+15,0.0915,0.05976,0.092026
1.74E+15,-0.794,2.224,-42.908,1.74E+15,0.091766,0.058056,0.09316
1.74E+15,-0.796,2.209,-42.925,1.74E+15,0.091431379,0.059487754,0.092357483
1.74E+15,-0.766,2.233,-42.915,1.74E+15,0.091603,0.059762,0.091927
1.74E+15,-0.761,2.212,-42.821,1.74E+15,0.091656186,0.058364721,0.093383035
1.74E+15,-0.761,2.203,-42.775,1.74E+15,0.091636558,0.059140757,0.092461201
1.74E+15,-0.827,2.097,-42.74,1.74E+15,0.091564,0.059138,0.092844
1.74E+15,-0.914,1.989,-42.792,1.74E+15,0.09153087,0.05871962,0.093028886
1.74E+15,-0.998,1.783,-43.082,1.74E+15,0.090693,0.060671,0.093018
1.74E+15,-1.016,1.652,-43.615,1.74E+15,0.089846,0.060244,0.093254
1.74E+15,-1.018,1.634,-43.869,1.74E+15,0.08965364,0.060676062,0.092881264
1.74E+15,-1.028,1.591,-44.549,1.74E+15,0.088720395,0.060673123,0.09378839
1.74E+15,-1.034,1.558,-45.504,1.74E+15,0.087875,0.063,0.093038
1.74E+15,-1.011,1.604,-45.559,1.74E+15,0.08723227,0.063114861,0.09263523
1.74E+15,-0.768,2.118,-45.84,1.74E+15,0.086958094,0.064079144,0.092552213
1.74E+15,-0.725,2.223,-46.081,1.74E+15,0.087472393,0.063000892,0.092630332
1.74E+15,-0.742,2.191,-46.22,1.74E+15,0.087448,0.062684,0.093081
1.74E+15,-0.737,2.2,-46.249,1.74E+15,0.087975057,0.061141758,0.094015329
1.74E+15,-0.725,2.226,-46.245,1.74E+15,0.087373396,0.063588068,0.092235061
1.74E+15,-0.71,2.263,-46.254,1.74E+15,0.087962,0.061712,0.093098
1.74E+15,-0.705,2.285,-46.268,1.74E+15,0.087623,0.059784,0.095541
1.74E+15,-0.696,2.314,-46.281,1.74E+15,0.086782,0.061685,0.094544
1.74E+15,-0.726,2.245,-46.232,1.74E+15,0.087253,0.059157,0.095942
1.74E+15,-0.8,2.074,-46.18,1.74E+15,0.086544069,0.059740676,0.096163407
1.74E+15,-0.781,2.105,-46.201,1.74E+15,0.086454435,0.059514251,0.096528421
1.74E+15,-0.78,2.097,-46.204,1.74E+15,0.086644839,0.060973717,0.094771594
1.74E+15,-0.793,2.059,-46.166,1.74E+15,0.086421,0.059918,0.096019
1.74E+15,-0.788,2.066,-46.157,1.74E+15,0.086283103,0.060519431,0.095379357
1.74E+15,-0.751,2.133,-46.104,1.74E+15,0.085438,0.060001,0.096809
1.74E+15,-0.793,2.054,-46.092,1.74E+15,0.084908,0.059476,0.097104
1.74E+15,-0.777,2.104,-46.781,1.74E+15,0.084603175,0.057631936,0.098947089
1.74E+15,-0.788,2.098,-47.295,1.74E+15,0.085864702,0.058049591,0.097111156
1.74E+15,-0.915,1.838,-47.773,1.74E+15,0.085795,0.057085,0.098104
1.74E+15,-1.036,1.556,-48.749,1.74E+15,0.085795,0.057085,0.098104
1.74E+15,-0.836,2.005,-50.322,1.74E+15,0.083634,0.063236,0.094561
1.74E+15,-0.868,1.958,-52.318,1.74E+15,0.080822542,0.065998299,0.093816698
1.74E+15,-0.876,1.976,-55.071,1.74E+15,0.080071,0.066849,0.09359
1.74E+15,-0.856,2.037,-56.579,1.74E+15,0.075823,0.070814,0.092499
1.74E+15,-0.877,1.99,-56.785,1.74E+15,0.074426822,0.071353507,0.093167723
1.74E+15,-0.85,2.043,-56.793,1.74E+15,0.074807807,0.071411924,0.092851505
1.74E+15,-0.863,2.016,-56.806,1.74E+15,0.074445033,0.072022645,0.09239838
1.74E+15,-0.897,1.941,-56.824,1.74E+15,0.074887,0.071728,0.092522
1.74E+15,-0.879,1.989,-56.859,1.74E+15,0.074363,0.071925,0.09261
1.74E+15,-0.873,2.002,-56.88,1.74E+15,0.074838,0.071519,0.092827
1.74E+15,-0.945,1.859,-56.957,1.74E+15,0.07494,0.071573,0.092626
1.74E+15,-1.123,1.527,-57.224,1.74E+15,0.073591878,0.072208036,0.092707752
1.74E+15,-1.541,1.786,-57.548,1.74E+15,0.073424,0.072633,0.092685
1.74E+15,-2.067,2.436,-57.898,1.74E+15,0.072504,0.07459,0.090619
1.74E+15,-3.095,3.854,-58.444,1.74E+15,0.075108624,0.075356241,0.089489695
1.74E+15,-3.729,5.122,-58.817,1.74E+15,0.076828269,0.077018332,0.087080314
1.74E+15,-5.022,7.608,-59.711,1.74E+15,0.079477706,0.080256423,0.081645751
1.74E+15,-5.662,7.891,-59.767,1.74E+15,0.081903549,0.080414382,0.081031775
1.74E+15,-6.134,8.823,-59.792,1.74E+15,0.083152451,0.08118432,0.079233715
1.74E+15,-6.409,9.541,-59.935,1.74E+15,0.083575,0.08143,0.07875
1.74E+15,-6.836,10.201,-59.549,1.74E+15,0.086594,0.081074,0.077046
1.74E+15,-7.076,9.911,-58.891,1.74E+15,0.085988,0.082209,0.075398
1.74E+15,-7.178,8.57,-57.515,1.74E+15,0.087438102,0.080814441,0.076440501
1.74E+15,-7.114,7.648,-56.794,1.74E+15,0.086770856,0.080686578,0.076504253
1.74E+15,-6.931,7.264,-56.721,1.74E+15,0.087456513,0.078345446,0.079564627
1.74E+15,-6.702,7.82,-57.247,1.74E+15,0.085742175,0.079840077,0.078266807
1.74E+15,-6.263,8.492,-58.083,1.74E+15,0.086260863,0.079757603,0.078256578
1.74E+15,-6.114,7.985,-58.558,1.74E+15,0.086392,0.079723,0.078269
1.74E+15,-5.975,7.302,-58.616,1.74E+15,0.083433181,0.080098756,0.079452126
1.74E+15,-5.839,7.243,-58.655,1.74E+15,0.082812337,0.079903406,0.080121276
1.74E+15,-5.949,7.418,-58.782,1.74E+15,0.082719868,0.080261551,0.079329507
1.74E+15,-6.122,7.47,-58.673,1.74E+15,0.083645454,0.079015613,0.080898178
1.74E+15,-6.342,7.685,-58.508,1.74E+15,0.083446238,0.080328856,0.079243813
1.74E+15,-6.581,8.431,-58.233,1.74E+15,0.084717,0.080314,0.078581
1.74E+15,-6.662,9.476,-57.904,1.74E+15,0.087535551,0.079322809,0.077737687
1.74E+15,-6.675,9.636,-57.024,1.74E+15,0.087962,0.078974,0.078108
1.74E+15,-6.575,9.386,-56.234,1.74E+15,0.087962,0.078974,0.078108
1.74E+15,-6.435,8.94,-55.463,1.74E+15,0.09016842,0.077243842,0.076662818
1.74E+15,-6.04,8.296,-54.657,1.74E+15,0.090788,0.076758,0.076257
1.74E+15,-5.65,7.984,-54.165,1.74E+15,0.090788,0.076758,0.076257
1.74E+15,-5.458,7.707,-53.975,1.74E+15,0.090788,0.076758,0.076257
1.74E+15,-5.218,7.594,-54.131,None,None,None,None
1.74E+15,-4.953,7.182,-54.286,None,None,None,None
1.74E+15,-4.739,6.792,-54.219,1.74E+15,0.088548862,0.072843811,0.082105337
1.74E+15,-4.336,6.378,-53.905,1.74E+15,0.088017731,0.072509974,0.082609849
1.74E+15,-4.048,5.76,-53.188,1.74E+15,0.087953431,0.070999123,0.08383564
1.74E+15,-3.821,5.139,-52.357,1.74E+15,0.087658,0.070838,0.083737
1.74E+15,-3.728,4.136,-51.561,1.74E+15,0.08755138,0.069494927,0.085752469
1.74E+15,-3.638,3.154,-51.067,1.74E+15,0.087153,0.06746,0.086794
1.74E+15,-3.459,2.698,-50.906,1.74E+15,0.087153,0.06746,0.086794
1.74E+15,-2.737,1.559,-50.979,1.74E+15,0.083934081,0.067309047,0.08963669
1.74E+15,-2.245,1.401,-51.265,1.74E+15,0.0823237,0.066152812,0.091266946
1.74E+15,-1.778,1.353,-51.527,1.74E+15,0.081735,0.066634,0.090531
1.74E+15,-1.24,1.341,-51.724,1.74E+15,0.081071,0.06548,0.092148
1.74E+15,-0.861,1.617,-51.865,1.74E+15,0.080962,0.065893,0.091787
1.74E+15,-0.864,1.598,-51.863,1.74E+15,0.081012104,0.065083764,0.091889258
1.74E+15,-0.794,1.732,-51.858,1.74E+15,0.081152,0.065072,0.09144
1.74E+15,-0.702,1.918,-51.863,1.74E+15,0.08184,0.063426,0.092483
1.74E+15,-0.802,1.701,-51.868,1.74E+15,0.081619,0.064667,0.091352
1.74E+15,-0.829,1.633,-51.853,1.74E+15,0.080914,0.064856,0.092605
1.74E+15,-0.819,1.643,-51.854,1.74E+15,0.081419,0.063522,0.092523
1.74E+15,-0.736,1.815,-51.859,1.74E+15,0.081130979,0.06489739,0.092040371
1.74E+15,-0.67,1.951,-51.861,1.74E+15,0.081344992,0.064685461,0.09214812
1.74E+15,-0.691,1.898,-51.85,1.74E+15,0.081694,0.064922,0.092064
1.74E+15,-0.812,1.626,-51.878,1.74E+15,0.081542891,0.064359187,0.092109242
1.74E+15,-0.626,2.024,-51.996,1.74E+15,0.081527,0.0643,0.092114
1.74E+15,-0.731,1.803,-51.966,1.74E+15,0.081646,0.064972,0.092215
1.74E+15,-0.687,1.899,-51.828,1.74E+15,0.080946135,0.065744858,0.091918871
1.74E+15,-1.143,1.786,-51.636,1.74E+15,0.080909003,0.065261738,0.092053841
1.74E+15,-1.618,3.086,-51.647,1.74E+15,0.081908,0.06565,0.091709
1.74E+15,-1.868,3.367,-51.638,1.74E+15,0.083952411,0.066411351,0.089727233
1.74E+15,-1.781,2.688,-52.061,1.74E+15,0.08357848,0.066039963,0.090283753
1.74E+15,-1.516,2.3,-52.286,1.74E+15,0.082505988,0.06664529,0.090598113
1.74E+15,-0.579,2.072,-52.598,1.74E+15,0.080904,0.066514,0.091172
1.74E+15,-0.837,1.55,-52.65,1.74E+15,0.080097683,0.066162508,0.091857085
1.74E+15,-0.971,1.29,-52.773,1.74E+15,0.079628781,0.06636313,0.092225929
1.74E+15,-0.814,1.584,-53.018,1.74E+15,0.07899,0.066216,0.093059
1.74E+15,-0.572,2.094,-53.018,1.74E+15,0.07899,0.066216,0.093059
1.74E+15,-0.627,1.99,-53.11,1.74E+15,0.079821131,0.066400785,0.092052767
1.74E+15,-0.656,1.914,-53.375,1.74E+15,0.079924007,0.066542932,0.092005925
1.74E+15,-0.536,2.132,-53.365,1.74E+15,0.080105536,0.066146606,0.092032247
1.74E+15,-0.496,2.201,-53.344,1.74E+15,0.079546,0.066696,0.091748
1.74E+15,-0.474,2.243,-53.351,1.74E+15,0.080127,0.066291,0.091968
1.74E+15,-0.49,2.188,-53.417,1.74E+15,0.079394,0.06721,0.091691
1.74E+15,-0.501,2.142,-53.139,1.74E+15,0.08032248,0.065831176,0.092670201
1.74E+15,-0.53,2.079,-53.142,1.74E+15,0.080072,0.065981,0.09207
1.74E+15,-0.504,2.127,-53.261,1.74E+15,0.080338677,0.066040439,0.092224862
1.74E+15,-0.515,2.1,-53.7,1.74E+15,0.080258813,0.066056496,0.092583733
1.74E+15,-0.45,2.09,-53.52,1.74E+15,0.080189778,0.065999931,0.092161655
1.74E+15,-0.171,1.409,-53.166,1.74E+15,0.080177162,0.065105239,0.092952715
1.74E+15,-0.569,1.541,-52.816,1.74E+15,0.080094,0.062559,0.095089
1.74E+15,-1.009,2.063,-52.749,1.74E+15,0.080094,0.062559,0.095089
1.74E+15,-1.421,2.421,-52.796,1.74E+15,0.082591569,0.06344863,0.094429224
1.74E+15,-1.755,3.226,-52.944,1.74E+15,0.08369788,0.063346787,0.094667554
1.74E+15,-1.689,3.273,-53.174,1.74E+15,0.083744,0.06334,0.094665
1.74E+15,-1.627,2.666,-54.044,1.74E+15,0.085448,0.061397,0.096344
1.74E+15,-1.493,2.424,-54.623,1.74E+15,0.085448,0.061397,0.096344
1.74E+15,-1.025,1.994,-54.967,1.74E+15,0.085268,0.062112,0.097149
1.74E+15,-1.02,1.524,-54.88,1.74E+15,0.085268,0.062112,0.097149
1.74E+15,-0.904,0.637,-54.832,1.74E+15,0.084424,0.062605,0.099007
1.74E+15,-1.071,-0.459,-54.561,1.74E+15,0.08318,0.062839,0.09984
1.74E+15,-1.024,0.159,-55.007,1.74E+15,0.08329,0.062362,0.102387
1.74E+15,-0.5,2.406,-57.575,1.74E+15,0.083281,0.060604,0.103159
1.74E+15,-0.475,3.933,-63.03,1.74E+15,0.081399,0.058254,0.107549
1.74E+15,-0.628,4.695,-65.615,1.74E+15,0.080283402,0.061817983,0.107210302
1.74E+15,-0.732,5.142,-66.989,1.74E+15,0.080233,0.061979,0.107195
1.74E+15,-0.903,6.686,-72.708,1.74E+15,0.081978794,0.061354618,0.105616797
1.74E+15,-0.83,7.468,-76.858,1.74E+15,0.082492,0.060734,0.105325
1.74E+15,-0.75,7.957,-81.556,1.74E+15,0.079467,0.066373,0.103441
1.74E+15,-0.66,7.91,-83.746,1.74E+15,0.075022,0.068375,0.102051
1.74E+15,-0.503,7.946,-86.754,1.74E+15,0.064012,0.076323,0.098741
1.74E+15,-0.546,8.505,-90.595,1.74E+15,0.064012,0.076323,0.098741
1.74E+15,-0.586,8.775,-92.506,1.74E+15,0.064012,0.076323,0.098741
1.74E+15,-0.51,9.286,-96.212,1.74E+15,0.052086,0.079653,0.097619
1.74E+15,-0.321,9.072,-100.088,1.74E+15,0.04456,0.081438,0.098951
1.74E+15,-0.472,8.983,-103.033,1.74E+15,0.035224,0.081812,0.098621
1.74E+15,-0.793,8.782,-105.905,1.74E+15,0.027600117,0.081246245,0.099384471
1.74E+15,-1.178,8.457,-107.878,1.74E+15,0.027364,0.081015,0.099349
1.74E+15,-1.815,8.3,-110.98,1.74E+15,0.01318257,0.079297951,0.100514338
1.74E+15,-2.514,8.926,-113.966,1.74E+15,-0.001349754,0.078237806,0.099353
1.74E+15,-2.899,9.743,-116.237,1.74E+15,-0.006423655,0.078057136,0.098216027
1.74E+15,-2.91,10.068,-117.469,1.74E+15,-0.008435836,0.076606569,0.099360754
1.74E+15,-2.775,9.935,-117.736,1.74E+15,-0.008533629,0.076041562,0.098755617
1.74E+15,-2.849,9.682,-118.079,1.74E+15,-0.009313,0.075236,0.099606
1.74E+15,-2.987,9.673,-118.554,1.74E+15,-0.008891,0.074991,0.098398
1.74E+15,-2.929,9.506,-119.145,1.74E+15,-0.012308,0.075447,0.099685
1.74E+15,-2.787,9.364,-119.492,1.74E+15,-0.011987,0.074787,0.098679
1.74E+15,-2.747,9.156,-119.52,1.74E+15,-0.01353235,0.074429576,0.099114211
1.74E+15,-2.646,8.998,-119.209,1.74E+15,-0.011789,0.073706,0.098843
1.74E+15,-2.526,8.68,-118.719,1.74E+15,-0.013202,0.074354,0.099008
1.74E+15,-2.39,8.509,-118.269,1.74E+15,-0.013268,0.074298,0.099566
1.74E+15,-2.259,8.196,-117.347,1.74E+15,-0.010800518,0.074241793,0.099245621
1.74E+15,-2.01,7.775,-115.727,1.74E+15,-0.010634,0.074238,0.099224
1.74E+15,-1.627,7.302,-114.155,1.74E+15,-0.008856708,0.07599795,0.099346634
1.74E+15,-0.977,6.346,-110.975,1.74E+15,-0.007188,0.077851,0.099135
1.74E+15,-0.241,5.367,-106.75,1.74E+15,-0.001858,0.076692,0.099831
1.74E+15,0.19,4.552,-103.768,1.74E+15,0.00233143,0.078474327,0.10038077
1.74E+15,0.906,3.403,-99.362,1.74E+15,0.0091,0.078246,0.101309
1.74E+15,1.337,2.976,-94.628,1.74E+15,0.015608322,0.078130104,0.101816521
1.74E+15,1.478,3.055,-91.127,1.74E+15,0.02340722,0.077422721,0.102247637
1.74E+15,1.404,3.216,-87.558,1.74E+15,0.030524777,0.07693841,0.102642105
1.74E+15,1.227,3.409,-84.823,1.74E+15,0.030635,0.07692,0.102654
1.74E+15,1.304,3.192,-78.792,1.74E+15,0.041393,0.07544,0.101907
1.74E+15,1.516,2.781,-75.877,1.74E+15,0.041393,0.07544,0.101907
1.74E+15,1.583,2.652,-69.467,1.74E+15,0.062859928,0.069350128,0.102693342
1.74E+15,1.71,2.558,-66.226,1.74E+15,0.069180751,0.06728067,0.102798835
1.74E+15,2.107,2.035,-63.07,1.74E+15,0.069417,0.067253,0.102785
1.74E+15,2.33,1.317,-60.921,1.74E+15,0.076478411,0.061624732,0.104350148
1.74E+15,2.865,0.417,-56.515,1.74E+15,0.081763222,0.056348108,0.106361237
1.74E+15,2.625,0.468,-54.821,1.74E+15,0.083398,0.055452,0.1068
1.74E+15,2.272,0.818,-53.329,1.74E+15,0.088403179,0.05276744,0.1059643
1.74E+15,2.172,1.072,-49.995,1.74E+15,0.093791,0.05062,0.104689
1.74E+15,2.303,1.241,-48.693,1.74E+15,0.096734556,0.048607229,0.104877654
1.74E+15,2.268,2.163,-45.911,1.74E+15,0.102186146,0.044627973,0.103973576
1.74E+15,2.307,2.782,-43.125,1.74E+15,0.106746917,0.041231639,0.102927939
1.74E+15,2.267,2.693,-41.316,1.74E+15,0.107641,0.040632,0.102437
1.74E+15,2.219,2.085,-39.295,1.74E+15,0.111607165,0.035988126,0.102558292
1.74E+15,2.088,0.716,-35.994,1.74E+15,0.112317,0.035157,0.10258
1.74E+15,1.935,-0.28,-32.382,1.74E+15,0.114386557,0.026549852,0.106181387
1.74E+15,1.766,-0.99,-29.93,1.74E+15,0.115506495,0.022634816,0.107087607
1.74E+15,1.257,-1.87,-25.394,1.74E+15,0.116786609,0.015704609,0.108592565
1.74E+15,1.19,-1.644,-22.522,1.74E+15,0.118945653,0.010189155,0.10894429
1.74E+15,1.165,-1.373,-17.642,1.74E+15,0.122707,0.001529,0.107947
1.74E+15,0.601,-0.821,-12.754,1.74E+15,0.123301,-0.001242,0.108079
1.74E+15,0.328,-0.39,-10.914,1.74E+15,0.123301,-0.001242,0.108079
1.74E+15,0.072,-0.02,-8.999,1.74E+15,0.127314209,-0.01224977,0.106300341
1.74E+15,-0.183,0.321,-4.948,1.74E+15,0.128999,-0.017065,0.104948
1.74E+15,-0.315,0.454,-1.732,1.74E+15,0.129500593,-0.023770571,0.103892732
1.74E+15,-0.806,1.219,2.614,1.74E+15,0.129738877,-0.032089958,0.103658682
1.74E+15,-1.125,1.821,5.549,1.74E+15,0.129966,-0.032903,0.102922
1.74E+15,-1.243,1.807,7.385,1.74E+15,0.130556,-0.041455,0.102322
1.74E+15,-1.581,1.573,10.809,1.74E+15,0.129783,-0.041589,0.101135
1.74E+15,-2.042,1.932,13.175,1.74E+15,0.127139478,-0.05037264,0.101976189
1.74E+15,-2.771,2.098,16.231,1.74E+15,0.126642,-0.055214,0.102556
1.74E+15,-2.861,2.162,16.719,1.74E+15,0.125776,-0.053928,0.100952
1.74E+15,-3.104,2.042,18.089,1.74E+15,0.124891,-0.059473,0.102892
1.74E+15,-3.329,1.76,18.858,1.74E+15,0.123443831,-0.060610347,0.102528974
1.74E+15,-3.505,1.73,19.284,1.74E+15,0.122956,-0.062551,0.103574
1.74E+15,-3.53,1.741,17.879,1.74E+15,0.123172978,-0.059819836,0.102407971
1.74E+15,-3.437,1.531,16.304,1.74E+15,0.123485462,-0.058079515,0.102829884
1.74E+15,-3.042,1.374,13.987,1.74E+15,0.124886432,-0.056376716,0.10412447
1.74E+15,-1.126,1.967,6.159,1.74E+15,0.129239,-0.046667,0.103691
1.74E+15,-0.129,1.849,0.709,1.74E+15,0.131837106,-0.03509142,0.101845051
1.74E+15,0.322,1.752,-3.247,1.74E+15,0.13315696,-0.029534569,0.10278646
1.74E+15,0.753,2.396,-9.355,1.74E+15,0.133113,-0.01893,0.101499
1.74E+15,0.891,3.222,-13.571,1.74E+15,0.134604808,-0.009811917,0.101457966
1.74E+15,1.062,4.17,-20.304,1.74E+15,0.134294906,0.002152353,0.099476932
1.74E+15,1.241,4.188,-26.348,1.74E+15,0.133416,0.010005,0.099519
1.74E+15,1.466,3.596,-30.426,1.74E+15,0.128808407,0.020537777,0.099916852
1.74E+15,1.868,2.334,-38.637,1.74E+15,0.12093,0.031848,0.102299
1.74E+15,1.978,1.845,-43.029,1.74E+15,0.12093,0.031848,0.102299
1.74E+15,2.013,1.408,-47.508,1.74E+15,0.107001419,0.046447678,0.104655245
1.74E+15,1.759,1.376,-55.947,1.74E+15,0.097298,0.055695,0.106374
1.74E+15,1.48,1.621,-57.981,1.74E+15,0.09274,0.060481,0.105068
1.74E+15,0.991,2.614,-59.074,1.74E+15,0.086879,0.066745,0.103569
1.74E+15,0.481,2.902,-57.332,1.74E+15,0.08948716,0.065648768,0.10223303
1.74E+15,0.096,2.112,-53.243,1.74E+15,0.093289187,0.063032491,0.101580006
1.74E+15,-0.412,0.747,-47.543,1.74E+15,0.097653276,0.05863535,0.102607617
1.74E+15,-0.793,-0.078,-43.154,1.74E+15,0.102777238,0.050684881,0.104062989
1.74E+15,-1.259,-1.779,-34.252,1.74E+15,0.108953396,0.040180465,0.106487824
1.74E+15,-1.847,-3.157,-27.675,1.74E+15,0.112516784,0.029463139,0.109233557
1.74E+15,-2.167,-3.38,-25.537,1.74E+15,0.114179353,0.022607585,0.110287832
1.74E+15,-2.531,-3.944,-23.715,1.74E+15,0.11508,0.02175,0.111516
1.74E+15,-2.389,-4.458,-23.699,1.74E+15,0.115153,0.020607,0.110914
1.74E+15,-0.618,-4.318,-27.172,1.74E+15,0.113533,0.022313,0.112695
